packet_row,report_date,recall_number,recalling_firm,status,classification,product_type,product_description,reason_for_recall,distribution_pattern,code_info
130,20260408,D-0420-2026,Appco Pharma LLC,Ongoing,Class II,Drugs,"Prazosin Hydrochloride Capsules, USP, 2mg, 100-count bottle,  Rx Only, Manufactured for: Biocon Pharma Inc.,
Iselin, NJ, Manufactured by: Appco Pharma LLC, Piscataway, NJ, NDC 70377-067-11.","cGMP deviation: detection of Nitrosamine Drug Substance-Related Impurities, N-nitroso-prazosin
impurity C (NNP) above acceptable limits.",U.S.A. Nationwide,"Lot:2404153UC, Exp.: 2026/MAR; 2404154UC, Exp.:2026/MAR; 2502055UC, Exp.: 2027/JAN; 2505173UC, Exp.: 2027/MAY; 2505175UC, Exp.: 2027/MAY."
131,20260408,D-0478-2026,"Amneal Pharmaceuticals, LLC",Ongoing,Class I,Drugs,"Magnesium Sulfate in Water for Injection, 4g/100 mL (40mg/mL) IV bag, further packaged in cartons of 12 x 100
mL IV bags, Rx only, Manufactured by: Amneal Pharmaceuticals Pvt. Ltd., Ahmedabad, 382110, India, Distributed
by: Amneal Pharmaceuticals LLC, Bridgewater, NJ 08807, NDC 70121-1720-3.","Product mix up: a foil pouch labeled ""Magnesium Sulfate in Water for Injection, 4 g/100 mL""
actually contained an IV bag of Tranexamic Acid instead.",U.S.A. Nationwide,"Lot: AH250162, Exp 8/31/2027"
132,20260408,D-0416-2026,"K.C. Pharmaceuticals, Inc",Ongoing,Class II,Drugs,"Artificial Tears Sterile Lubricant Eye Drops (polyvinyl alcohol 0.5%, povidone 0.6%), 0.5 FL OZ (15 mL)
bottles; a) LEADER, DISTRIBUTED BY CARDINAL HEALTH, DUBLIN, OHIO 43017, www.myleader.com, NDC 70000-0011-1; b)
Good Sense, Distributed By: Perrigo Direct, Inc., Peachtree City, GA 30269, www.PerrigoDirect.com, NDC
50804-110-01; c) Good Neighbor Pharmacy, Distributed By AmerisourceBergen, Conshohocken, PA 19428, NDC
24385-006-05; d) TopCare health, DISTRIBUTED BY TOPCO ASSOCIATES LLC, ELKGROVE VILLAGE, IL 60007, UPC 0 36800
09331 7; e) Best Choice, PROUDLY DISTRIBUTED BY: VALU MERCHANDISERS, CO., KANSAS CITY, KS 66106, UPC 0 70038
47008 3; f) Kroger, DISTRIBUTED BY THE KROGER CO., CINCINNATI, OHIO 45202, UPC 0 11110 38600 7; g) P,
DISTRIBUTED BY PUBLIX SUPER MARKETS, INC, LAKELAND, FL 33811, UPC 0 41415 00976 9; h) Quality Choice,
Distributed by CDMA Inc, Novi, MI NDC 83324-189-14",Lack of Assurance of Sterility,Nationwide in the US,"Lot: a) AT24D01, Exp.: 04/30/26; AT24E01, Exp.: 05/31/26; AT24G01, Exp.: 07/31/26; b) AT24D01, Exp.: 04/30/26; AT24E01, AT24E02, Exp.: 05/31/26; AT24G01, Exp.: 07/31/26; c) AT24D01, Exp.: 04/30/26; AT24E01, Exp.: 05/31/26; AT24G01, Exp.: 07/31/26; d) AT24D01, Exp.: 04/30/26; AT24E01, AT24E02, Exp.: 05/31/26; AT24G01, Exp.: 07/31/26; e) AT24E01, Exp.: 05/31/26; AT24G01, Exp.: 07/31/26; f) AT24E01, AT24E02, Exp.: 05/31/26; AT24G01, Exp.: 07/31/26; g) AT24E02, Exp.: 05/31/26."
133,20260408,D-0412-2026,"K.C. Pharmaceuticals, Inc",Ongoing,Class II,Drugs,"Ultra Lubricating Eye Drops (polyethylene 400 0.4%, propylene glycol 0.3%), Sterile, 0.5 FL OZ (15mL) bottles;
a) LEADER, DISTRIBUTED BY CARDINAL HEALTH, DUBLIN, OHIO 43017, www.myleader.com, NDC 70000-0457-1; b) Harris
Teeter, Eye Drops, Ultra Lubricant, PROUDLY DISTRIBUTED BY: HARRIS TEETER, LLC, MATHEWS, NC 28105, UPC 0 72036
73588 1; c) Foster & Thrive, Lubricating Eye Drops, Distributed by: McKesson Corp., via Strategic Sourcing
Services LLC, Memphis, TN 38141, www.fosterandthrive.com, NDC 70677-1160-1; d) Walgreens Lubricant Eye Drops,
DISTRIBUTED BY: WALGREEN CO., DEERFIELD, IL 60015, UPC 3 11917 20167 2; e) P high performance Eye drops,
DISTRIBUTED BY PUBLIX SUPER MARKETS, INC, LAKELAND, FL 33811, UPC 0 41415 09876 3; f) Kroger high performance
lubricant eye drops, DISTRIBUTED BY THE KROGER CO., CINCINNATI, OHIO 45202; g) Good Sense Ultra Lubricant Eye
Drops, Distributed By: Perrigo Direct, Inc., Peachtree City, GA 30269, www.PerrigoDirect.com, NDC
50804-160-01; h) meijer Ultra Lubricant, DIST. BY MEIJER DISTRIBUTION, INC., GRAND RAPIDS, MI 49544,
www.meijer.com, NDC 41250-937-01; i) CVS Health, Fast Acting Lubricant Eye Drops, Distributed by: CVS
Pharmacy, Inc., Woonsocket, RI 02895, UPC 0 50428 39690 2; j) CVS Health, Fast Acting Lubricant Eye Drops,
Twin pack, Distributed by: CVS Pharmacy, Inc., One CVS Drive, Woonsocket, RI 02895, UPC 0 50428 44738 3; k)
QC-Quality Choice, Lubricant Eye Drops, Distributed by: CDMA, Inc., Novi, MI 48375, NDC 83324-029-15; l)
AVENOVA LUBRICANT EYE DROPS, Twin pack, Distributed by: NovaBay Pharmaceuticals, Inc., CA 94608, UPC 8 57005
00411 9.",Lack of Assurance of Sterility,Nationwide in the US,"Lot: a) SU24E01, SU24E02, Exp.: 5/31/26; SU24K01, Exp.: 9/30/26; b) SU24E01, Exp.: 5/31/26; c) SU24E01, SU24E02, Exp.: 5/31/26; SU24K01, Exp.: 9/30/26; d) SU24E01, SU24E02, Exp.: 5/31/26; e) SU24E01, SU24E02, Exp.: 5/31/26; SU24K01, Exp.: 9/30/26; f) SU24E01, SU24E02, Exp.: 5/31/26; SU24K01, Exp.: 9/30/26; g) SU24E01, SU24E02, SU24E03, Exp.: 5/31/26; h) SU24E01, Exp.: 5/31/26; i) SU24E01, SU24E02, SU24E03, Exp.: 5/31/26; j) SU24E03, Exp.: 5/31/26; k) SU24E02, Exp.: 5/31/26; SU24K01, Exp.: 9/30/26; L) SU24K01, Exp.: 9/30/26."
134,20260408,D-0413-2026,"K.C. Pharmaceuticals, Inc",Ongoing,Class II,Drugs,"Sterile Eye Drops ORIGINAL FORMULA (tetrahydrozoline HCl 0.05%), 0.5 FL OZ (15mL) bottles; a) Good Sense
Sterile Eye Drops, Distributed By: Perrigo Direct, Inc., Peachtree City, GA 30269, www.PerrigoDirect.com, NDC
50804-141-01; b) Walgreens, Eye Drops, Original Formula, DISTRIBUTED BY: WALGREEN CO., DEERFIELD, IL 60015,
UPC 3 11917 20073 6; c) Walgreens, Eye Drops, Original Formula, 2 Bottles, DISTRIBUTED BY: WALGREEN CO.,
DEERFIELD, IL 60015, UPC 3 11917 20076 7; d) Kroger Sterile  eye drops,  Original, DISTRIBUTED BY THE KROGER
CO., CINCINNATI, OHIO 45202, UPC 0 1110 38597 0; e) Sterile eye drops, Regular formula, Product manufactured
for: Lil' Drug Store Products, Inc., Cedar Rapids, IA 52404, UPC 3 66715 68324 3; f) CVP Sterile EYE DROPS,
Distributed by: Salado Sales. Inc., Temple, TX 76503; UPC 7 61606 16500 3; g) Harris Teeter, Eye Drops,
Original, PROUDLY DISTRIBUTED BY: HARRIS TEETER, LLC, MATHEWS, NC 28105, UPC 0 72036 71302 5; h) H.E.B
Original Eye Drops, MADE WITH PRIDE & CARE FOR H-E-B, SAN ANTONIO, TX 78204, UPC 0 41220 43747 4; i) Rugby
tetrahydrozoline ophthalmic Solution, Distributed by: RUGBY LABORATORIES, IN 46268, NDC 0536-1217-94, j)
Equaline, DISTRIBUTED BY UNFI, PROVIDENCE, RI 02908, UPC 0 41163 25110 6; k) Discount drug mart, EyeDrops
ORIGINAL, Discount Drug Mart Food Fair, 211 Commerce Drive, Medina, OH 44256, UPC 0 93351 01156 3; L) LEADER
Original Eye Drops, DISTRIBUTED BY CARDINAL HEALTH, DUBLIN, OHIO 43017, www.myleader.com, NDC 70000-0454-1; m)
CAREone, DISTRIBUTED BY FOODHOLD U.S.A, LLC, LANDOVER, MD 20785, NDC 41520-431-05; n) Circle K sterile eye
drops, Product manufactured for: Lil' Drug Store Products, Inc., Cedar Rapids, IA 52404, Proudly distributed
by Circle K Stores Inc., UPC 1 94283 65185 8; o) DG health Original Formula, DISTRIBUTED BY OLD EAST MAIN CO.,
GOODLETTSVILLE, TN 37072, UPC 0 95072 00556 5; p) Good Neighbor Pharmacy Eye Drops, Original Formula,
Distributed By AmerisourceBergen, Conshohocken, PA 19428, NDC 24385-075-05; q) TopCare health, Original Eye
Drops, DISTRIBUTED BY TOPCO ASSOCIATES LLC, ELKGROVE VILLAGE, IL 60007, UPC 0 36800 03639 0; r) Best Choice,
Eye Drops, ORIGINAL, PROUDLY DISTRIBUTED BY: VALU MERCHANDISERS, CO., KANSAS CITY, KS 66106, UPC 0 70038 47011
3",Lack of Assurance of Sterility,Nationwide in the US,"Lot: a) RG24E01, Exp.: 05/31/26; RG24G02, Exp.: 07/31/26; b) RG24E01, Exp.: 05/31/26; RG24G02, Exp.: 07/31/26; c) RG24G02, Exp.: 07/31/26; d) RG24E01, Exp.: 05/31/26; RG24G01, RG24G02; Exp.: 07/31/26; e) RG24E01, Exp.: 05/31/26; RG24G01, Exp.: 07/31/26; f) RG24E01, Exp.: 05/31/26; RG24G02; Exp.: 07/31/26; g) RG24E01, Exp.: 05/31/26; h) RG24E01, Exp.: 05/31/26; RG24G02, Exp.: 07/31/26; i) RG24E01, Exp.: 05/31/26; j) RG24E01, Exp.: 05/31/26; k) RG24E01, Exp.: 05/31/26; L) RG24E01, Exp.: 05/31/26; m)  RG24E01, Exp.: 05/31/26; n) RG24G01, Exp.: 07/31/26; o) RG24G01, Exp.: 07/31/26; p) RG24G02, Exp.: 07/31/26; q)RG24E01, Exp.: 05/31/26; RG24G02, Exp.: 07/31/26; r) RG24G02, Exp.: 07/31/26"
135,20260408,D-0411-2026,"K.C. Pharmaceuticals, Inc",Ongoing,Class II,Drugs,"Dry Eye Relief Eye Drops, (glycerin 0.2%, hypromellose 0.2% and polyethylene glycol 400 1%) 0.5 FL OZ (15 mL)
bottles; a) GERI CARE, Distributed by:  Gericare Pharmaceuticals Corp., Lakewood, NJ 08701, NDC 57896-181-05;
b) TopCare health, DISTRIBUTED BY TOPCO ASSOCIATES LLC, ELKGROVE VILLAGE, IL 60007, UPC 0 36800 36100 3; c)
Rite Aid, DISTRIBUTEDBY: RITE AID, Camp Hill, PA 17011, NDC 11822-1067-2; d) LEADER  DISTRIBUTED BY CARDINAL
HEALTH, DUBLIN, OHIO 43017,  www.myleader.com, NDC 70000-0502-1; e)  Discount drug mart, Discount Drug Mart
Food Fair, Medina, OH 44256, UPC 0 93351 01156 6; f)  H-E-B, MADE WITH PRIDE & CARE FOR H-E-B, SAN ANTONIO, TX
78204, UPC 0 41220 43741 2; g) Foster & Thrive, Distributed by: McKesson Corp., via Strategic Sourcing
Services LLC, Memphis, TN 38141, www.fosterandthrive.com, NDC 70677-1158-1; h) meijer, DIST. BY MEIJER
DISTRIBUTION, INC., GRAND RAPIDS, MI 49544, www.meijer.com, NDC 41250-718-01; i) DG health Sterile,
DISTRIBUTED BY OLD EAST MAIN CO., GOODLETTSVILLE, TN 37072, UPC 0 95072 02656 0; j) Harris Teeter, Eye Drops,
Artificial Tears, PROUDLY DISTRIBUTED BY: HARRIS TEETER, LLC, MATHEWS, NC 28105, UPC 0 72036 71303 2; k)
exchange select, Manufactured for your Military Exchanges by: KC Pharmaceuticals, Inc., Pomona, CA 91768, UPC
6 14299 05620 6; l) Good Neighbor Pharmacy, Distributed By AmerisourceBergen, Conshohocken, PA 19428, NDC
46122-605-05",Lack of Assurance of Sterility,Nationwide in the US,"Lot: a) LT24E01, LT24E02, LT24E03, Exp.: 05/31/26; LT24F01, Exp.: 06/30/26; LT24G01, Exp.: 07/31/26; LT24M01, LT24M02, Exp.: 10/31/26; b) LT24E03, Exp.: 05/31/26; LT24F01, Exp.:06/30/26; LT24G01, Exp.:07/31/26; LT24M02, Exp.: 10/31/26; c) LT24F01, Exp.: 06/30/26; d) LT24F01, Exp.: 06/30/26; LT24G01, Exp.: 07/31/26; e)  LT24F01, Exp.: 06/30/26; f) LT24F01, Exp.: 06/30/26; LT24G01, Exp.: 07/31/26; g) LT24F01, Exp.: 06/30/26; LT24G01, Exp.: 07/31/26; h)  LT24F01, Exp.: 06/30/26; i) LT24F01, Exp.: 06/30/26; LT24G01, Exp.: 07/31/26; j) LT24F01, Exp.: 06/30/26; k)  LT24G01, Exp.: 07/31/26; L)  LT24F01, Exp.: 06/30/26; m)"
136,20260408,D-0414-2026,"K.C. Pharmaceuticals, Inc",Ongoing,Class II,Drugs,"Sterile EYE DROPS REDNESS LUBRICANT (glycerin 0.25% and naphazoline HCl 0.012%), 0.5 fl oz (15 mL) bottles; a)
Industrial Eye Relief, Distributed by: Cintas Corp., Mason, OH 45040, UPC 130209; b) Good Neighbor Pharmacy
Eye Drops, Redness & Dry Eye Relief, Distributed By AmerisourceBergen, Conshohocken, PA 19428, NDC
46122-606-05; c) Colirio Ojo De Aguila Eye Drops, Distributed by: Grandall Distributing Co., Inc., Glendale,
CA 91204-2707, UPC 3 48201 01615 5; d) Colirio OFTAL-MYCIN, Distributed by: Grandall Distributing Co., Inc.,
Glendale, CA 91204-2707, UPC 3 48201 01613 1; e) LEADER Redness Relief, DISTRIBUTED BY CARDINAL HEALTH,
DUBLIN, OHIO 43017, www.myleader.com, NDC 70000-0010-1; f) Equaline, sterile redness relief, DISTRIBUTED BY
UNFI, PROVIDENCE, RI 02908, UPC 0 41163 46151 2; g) Walgreens, Redness Relief Eye Drops, DISTRIBUTED BY:
WALGREEN CO., DEERFIELD, IL 60015, UPC 3 11917 17741 0; h) Foster & Thrive, Redness Relief Eye Drops, Sterile,
Distributed by: McKesson Corp., via SSSL, Memphis, TN 38141, www.fosterandthrive.com, NDC 70677-1161-1; i)
LUBRICANT EYE DROPS, Redness Relief, DISTRIBUTEDBY: RITE AID, 30 HUNTER LANE, CAMP HILL, PA 17011, NDC
11822-6453-4; j) Discount drug mart, Eye Drops Redness Relief, Distributed by: Discount Drug Mart, Medina, OH
44256, UPC 0 93351 03411 4",Lack of Assurance of Sterility,Nationwide in the US,"Lot: a) RL24D01, Exp.: 04/30/26; RL24F01, RL24F02, Exp.:06/30/26; b) RL24F01, RL24F02, Exp.:06/30/26; c) RL24F01, Exp.:06/30/26; d) RL24F02, Exp.:06/30/26; e) RL24F01, RL24F02, Exp.:06/30/26; f) RL24F01, RL24F02, Exp.:06/30/26; g) RL24F01, RL24F02, Exp.:06/30/26; h) RL24F01, Exp.:06/30/26; i) RL24F01, Exp.:06/30/26; j) RL24F02, Exp.:06/30/26; k)"
137,20260408,,"ALEMBIC PHARMACEUTICALS, INC.",Ongoing,Class II,Drugs,"Bromfenac Ophthalmic Solution 0.07%, 3 ml, Rx only, Sterile, Manufactured for: Alembic Pharmaceuticals, Inc.,
Bedminster, NJ 07921, USA, Made in India, Manufactured by: Alembic Pharmaceuticals Limited, Karakhadi- 391
450, Gujarat, India NDC 62332-583-03.","Failed Impurities/Degradation Specifications: out of specification at the time of testing i.e.
20th month stability testing.",Nationwide in the USA,"Lot # 7240184, 7240185, 7240186, 7240187, Exp Date: 3/31/2026; Lot # 7240278, Exp Date: 5/31/2026."
138,20260408,D-0421-2026,Appco Pharma LLC,Ongoing,Class II,Drugs,"Prazosin Hydrochloride Capsules, USP, 5mg, 100-count bottle, Rx Only, Manufactured for: Biocon Pharma Inc.,
Iselin, NJ, Manufactured by: Appco Pharma LLC, Piscataway, NJ, NDC 70377-068-11.","cGMP deviation: detection of Nitrosamine Drug Substance-Related Impurities, N-nitroso-prazosin
impurity C (NNP) above acceptable limits.",U.S.A. Nationwide,"Lot:2406255UC, Exp.: 2026/MAY; 2406256UC, Exp.: 2026/JUL; 2407313UC Exp.: 2026/JUL; 2408351UC, Exp.: 2026/JUL; 2408352UC , Exp.: 2026/JUL; 2509311UC, Exp.: 2027/SEP. ."
139,20260408,D-0410-2026,"K.C. Pharmaceuticals, Inc",Ongoing,Class II,Drugs,"EYE DROPS Advanced Relief, (dextran 70 0.1%, polyethylene glycol 400 1% and tetrahydrozoline HCl 0.05%), 0.5
FL OZ (15 mL) bottles, Sterile;  a) Walgreens, DISTRIBUTED BY: WALGREEN CO.,  DEERFIELD, IL 60015; UPC 3 11917
20074 3; b) Kroger, DISTRIBUTED BY THE KROGER CO., CINCINNATI, OHIO 45202; c) CVS Health, Distributed by :CVS
Pharmacy, Inc., Woonsocket, RI 02895, UPC 0 50428 43544 1; d) QC-Quality Choice, Distributed by: CDMA, Inc.,
Novi, MI 48375, NDC 83324-191-14; e) Discount drug mart, Discount Drug Mart Food Fair, Medina, OH 44256, UPC 0
93351 01155 9; f) Foster & Thrive,  Distributed by: McKesson Corp., via SSSL, Memphis, TN 38141, NDC
70677-1158-1; g) GoodSense, Distributed By: Perrigo Direct Inc., Peachtree City, GA 30269,
www.PerrigoDirect.com, NDC 50804-130-01; h) TopCare health, DISTRIBUTED BY TOPCO ASSOCIATES LLC, ELKGROVE
VILLAGE, IL 60007, UPC 0 36800 03641 3; I) DG health Sterile, DISTRIBUTED BY OLD EAST MAIN CO., 100 MISSION
RIDGE, GOODLETTSVILLE, TN 37072, UPC 0 95072 02556 3; j) Fast Acting, CODE RED Eye Drops, Sterile, Distributed
by: 4 Trees, LLC, NDC 83817-963-01.",Lack of Assurance of Sterility,Nationwide in the US,"Lot: a) AR24D01, Exp.: 04/30/26; AR24G01, AR24G02, Exp.: 07/31/26; AR24M01, Exp.: 10/31/26; b) AR24D01, Exp.: 04/30/26; AR24G01, Exp.: 07/31/26; AR24M01, Exp.: 10/31/26; c) AR24D01, Exp.: 04/30/26; AR24G02, Exp.: 07/31/26; AR24M01, Exp.: 10/31/26; d) AR24G02, Exp.: 07/31/26; e) AR24G02, Exp.: 07/31/26; f)  AR24G02, Exp.: 07/31/26; g) AR24M01, Exp.: 10/31/26, h) AR24G01, Exp.: 07/31/26; AR24M01, Exp.:10/31/26; I) AR24M01, Exp.:10/31/26; j)  AR24D01, Exp.: 04/30/26."
140,20260408,D-0409-2026,"K.C. Pharmaceuticals, Inc",Ongoing,Class II,Drugs,"Sterile EYE DROPS AC (tetrahydrozoline HCl 0.05%, zinc sulfate 0.25%), 0.5 fl. oz. (15 mL) bottles; a) Best
Choice, PROUDLY DISTRIBUTED BY: VALU MERCHANDISERS, CO., 5000 KANSAS AVE, KANSAS CITY, KS 66106, UPC 0 70038
47010 6; b) QC-Quality Choice, Sterile Eye drops Irritation Relief, Distributed by: CDMA, Inc., Novi, MI
48375, NDC 83324-190-14; c) Discount drug mart, Eye Drops A.C., Discount Drug Mart Food Fair, Medina, OH
44256, UPC 0 93351 01158 0; d) Good Sense Sterile Eye Drops, Distributed By: Perrigo Direct, Inc., Peachtree
City, GA 30269, www.PerrigoDirect.com, NDC 50804-160-01; e) Walgreens, Eye Drops, DISTRIBUTED BY: WALGREEN
CO., DEERFIELD, IL 60015, UPC 3 11917 17954 4; f) CAREONE, Itchy relief Eye drops, DISTRIBUTED BY: FOODHOLD
U.S.A, LLC., LANDOVER, MD 20785;  g) Equaline, DISTRIBUTED BY: UNFI, PROVIDENCE, RI 02908 UPC 0 41163 25114 4;
h) TopCare health TM, DISTRIBUTED BY: TOPCO ASSOCIATES LLC, ELK GROVE VILLAGE, IL 60007, UPC 0 36800 03640 6;
i) meijer, DIST. BY MEIJER DISTRIBUTION, INC., GRAND RAPIDS, MI 49544, www.meijer.com, NDC 41250-598-01; j)
H.E.B A.C. Eye Drops, MADE WITH PRIDE & CARE FOR H-E-B, SAN ANTONIO, TX 78204, UPC 0 41220 43746 7",Lack of Assurance of Sterility,Nationwide in the US,"Lot: a) AC24E01, Exp.: 05/31/26; b) AC24E01, Exp.: 05/31/26; c) AC24E01, Exp.: 05/31/26; d) AC24E01, Exp.: 05/31/26; e) AC24E01, Exp.: 05/31/26; f) AC24E01, Exp.: 05/31/26; g) AC24E01, Exp.: 05/31/26; h)AC24E01, Exp.: 05/31/26; i) AC24E01, Exp.: 05/31/26; j) AC24E01, Exp.: 05/31/26;"
141,20260408,D-0415-2026,"K.C. Pharmaceuticals, Inc",Ongoing,Class II,Drugs,"STERILE EYE DROPS SOOTHING TEARS (polyethylene glycol 400 0.4% and propylene glycol 0.3%),  0.5 OZ 0.5 fl oz
(15 mL) bottles; a) Rugby LUBRICATING EYE DROPS, Distributed by: Rugby Laboratories, Livonia, MI 48152, NDC
0536-1219-94; b) Walgreens, Lubricant Eye Drops, DISTRIBUTED BY: WALGREEN CO., DEERFIELD, IL 60015, UPC 3
11917 20300 3",Lack of Assurance of Sterility,Nationwide in the US,"Lot: a) SY24K01, SY24K02, Exp.: 09/30/26; b) SY24K01, SY24K02, Exp.: 09/30/26."
142,20260401,D-0405-2026,"Teva Pharmaceuticals USA, Inc",Ongoing,Class II,Drugs,"Octreotide Acetate for Injectable Suspension, for gluteal intramuscular use, 20 mg, Single-dose 8 mL vial in
Kit, Rx only, Manufactured in Greece BY: Pharmathen International S.A, Rodopi, 693 00 Greece, Manufactured
For: TEVA Pharmaceuticals, Parsippany, NJ 07054, NDC 0480-9259-08.","Lack of Assurance of Sterility: Quality system deficiencies identified during a routine U.S Food
and Drug Administration (FDA) inspection at the contract manufacturer.",Nationwide in the USA,"Lot: 4401491, 4401600, 4401603, 4401629, Exp.: 9/31/2026; 4500594, 4500786, 4500920, 4501007, 4501462, Exp.: 3/31/2027."
143,20260401,D-0403-2026,"MACLEODS PHARMA USA, INC",Ongoing,Class II,Drugs,"Levothyroxine Sodium Tablets USP 150 mcg, 1000 Tablets bottle, Rx Only, Manufactured for: Macleods Pharma USA,
Inc., Princeton, NJ, Manufactured by: Macleods Pharmaceuticals Ltd., Sarigam, Valsad, Guajarat, INDIA NDC
33342-401-44",Subpotent Drug,Nationwide,"Lot 16240062A, exp date 3/2026"
144,20260401,D-0404-2026,"Teva Pharmaceuticals USA, Inc",Ongoing,Class II,Drugs,"Octreotide Acetate for Injectable Suspension, for gluteal intramuscular use, 10 mg, Single-dose 8 mL vial in
Kit, Rx only, Manufactured in Greece BY: Pharmathen International S.A, Rodopi, 693 00 Greece, Manufactured
For: TEVA Pharmaceuticals, Parsippany, NJ 07054, NDC 0480-9257-08.","Lack of Assurance of Sterility: Quality system deficiencies identified during a routine U.S Food
and Drug Administration (FDA) inspection at the contract manufacturer.",Nationwide in the USA,"Lot: 4401619, Exp.: 09/30/2026; 4501005, 03/31/2027."
145,20260401,D-0406-2026,"Teva Pharmaceuticals USA, Inc",Ongoing,Class II,Drugs,"Octreotide Acetate for Injectable Suspension, for gluteal intramuscular use, 30 mg, Single-dose 8 mL vial in
Kit, Rx only, Manufactured in Greece BY: Pharmathen International S.A, Rodopi, 693 00 Greece, Manufactured
For: TEVA Pharmaceuticals, Parsippany, NJ 07054, NDC 0480-9262-08.","Lack of Assurance of Sterility: Quality system deficiencies identified during a routine U.S Food
and Drug Administration (FDA) inspection at the contract manufacturer.",Nationwide in the USA,"Lot:4400401, Exp.: 6/30/2026; 4401393, 4401494, 4401604, Exp.: 9/31/2026; 4500564, 4500601, 4500707, 4500796, 4500859, 4500918, 4500919, 4501006, Exp.: 3/31/2027."
146,20260401,D-0418-2026,Amerisource Health Services LLC,Ongoing,Class II,Drugs,"Meclizine Hydrochloride Tablets, USP 12.5 mg, (a) 50 Tablets [5 x 10] (NDC 60687-775-65) (b) 12.5 mg
Individual Dose ( NDC 60687-775-11), Rx Only, Distributed by: American Health Packaging, Columbus, Ohio,
43217.",Failed tablet specifications.,U.S. Nationwide,Lot #1024852; Exp 9/30/2026
147,20260401,D-0401-2026,Radnostix,Ongoing,Class III,Drugs,"Gelatin Capsule Pack for use with the Sodium Iodide I-131 Kit (containing 5 empty capsules and 5 Dibasic
Sodium Phosphate Capsules 300 mg, International Isotopes Inc., Idaho Falls, ID 83401.  NDC: 69208-003-15;
69208-003-25; 69208-003-35",Failed Tablet/Capsule Specifications,"Nationwide in the US, including Puerto Rico","Lot, expiry: Lot 3666245, exp: 02/28/2026; Lot 4546213, exp: 02/28/2026 and Lot 4951280, exp 09/30/2027"
148,20260401,D-0402-2026,"Chiesi USA, Inc.",Ongoing,Class II,Drugs,"CUROSURF (poractant alfa), 240 mg, Intratracheal Suspension, 3L Single-dose-Vial, Rx only, Chiesi USA, Inc,
Cary, NC 27518, NDC 10122-510-03.",Lack of Assurance of Sterility,Nationwide within the United States,"Lot #: 1213748, Exp. Date 09/2026; 1215076, 1215077, Exp. Date 10/26."
149,20260325,D-0407-2026,Apotex Corp.,Ongoing,Class II,Drugs,"Brimonidine Tartrate/Timolol Maleate Ophthalmic Solution 0.2%/0.5%*, 5 mL, Rx Only, Sterile, Apotex Corp.
Manufactured for: Apotex Corp., Weston, FL 33326, NDC 60505-0589-1.",Lack of Assurance of Sterility,U.S. Nationwide,"Lots VJ8599, Exp Date 09/30/2026 & VL1668, Exp Date 01/31/2027"
150,20260325,D-0390-2026,STRIDES PHARMA INC,Ongoing,Class II,Drugs,"Children's Ibuprofen Oral Suspension, USP, 100 mg per 5mL, 4 FL OZ (120 mL) bottle, Manufactured for: Taro
Pharmaceuticals U.S.A., Inc., Hawthorne, NY 10532, Made in India, NDC 51672-5321-8.","Presence of foreign substance: the firm received complaints for a gel-like mass and black
particles in the product.",U.S.A. Nationwide,"Lot: 7261973A, 7261974A, Exp 01/31/2027"
151,20260325,D-0391-2026,Annora Pharma Private Limited,Ongoing,Class III,Drugs,"Pitavastatin Tablets, 2 mg, packaged in 90-count bottles, Rx only, Manufactured for: Northstar Rx LLC,
Memphis, TN 38141, Manufactured by: Annora Pharma Pvt. LTd., Sengareddy - 502313, Telengana, India, NDC
72603-479-01.",Presence of foreign tablets/capsules: one Pitavastatin tablet 1mg found in bottle of Pitavastatin tablets 2mg,TN,"Lot #: A252487, Exp 05/31/2027"
