packet_row,report_date,recall_number,recalling_firm,status,classification,product_type,product_description,reason_for_recall,distribution_pattern,code_info
167,20260506,H-0680-2026,"LACTALIS CANADA, INC",Ongoing,Class II,Food,"Specially SELECTED brand Vanilla Creme Brulee; NET WT 3.6oz (103g); INGREDIENTS: CREAM (MILK, CREAM), FROZEN
YOLK MIX (EGG YOLK, SUGAR) SUGAR, NATURAL VANILLA FLAVOR, TAPIOCA STARCH, CARRAGEENAN; TOPPING INGREDIENTS:
CARAMEL FLAKES (SUGAR, GLUCOSE SYRUP); CONTAINS: MILK, EGGS. MAY CONTAIN: WHEAT, SOY; DIST.SOLD EXCLUSIVELY
BY: ALDI BATAVIA, IL; packaged in glass jars","Product may contain foreign objects, specifically glass.","NY, IN, FL, IL, VA, MD, and MI",Best Before/Use By Date: 5/9/2026 Product Number: 710298-4099100342826 Barcode: 4099100342826
168,20260506,H-0675-2026,Schreiber Foods Inc,Terminated,Class II,Food,"Top Lid Label:  Einstein Bros Bagels Honey Almond Double-Whipped Shmear.  Cup Label:  Plain Whipped Cream
Cheese Spread.  Net Wt 6 oz (170g).  UPC 8 75343 00001 3.  Keep Refrigerated.  Made For Einstein Noah
Restaurant Group Inc., Lakewood, CO 80228.",Undeclared allergen (almond).,"CA, CO, OR, SC",Best if Used By:  Jul 21 2026
169,20260506,H-0676-2026,"Guangdong Zonegoing Food Co., LTD",Ongoing,Class II,Food,"52USA brand POPPING BOBA; STRAWBERRY FLAVOR; Net wt: 7 lb (3.2kg); Ingredients Drinking water, fructose syrup,
food additives (hydroxypropyl distarch phosphate (E1442), calcium lactate (E327), DL-malic acid (E296), sodium
alginate (E401), citric acid (E330), carageenan (EE407), potassium chloride (E508), potassium sorbate (E202),
guar gum (E412), trisodium citrate (E331), sucralose (E955), allura red (E129), food flavors.; CONTAINS NO
JUICE; Shelf Life: 18 months; Distributed for Felicific Inc., Queens, NY 11435;  PRODUCT OF CHINA; UPC 8 10185
42123 7","Products contain unapproved colors, specifically tartrazine (FD&C Yellow 5), sunset yellow (FD&C
Yellow 6), and allura red (FD&C Red 40).",NY,"Lot Numbers: 20250813 Expiration Date: Feb 8, 2027"
170,20260506,H-0684-2026,"The Mochi Ice Cream Company, LLC",Terminated,Class II,Food,My Mochi Strawberry flavored Non-Dairy Frozen Dessert; 7.5 oz; 6 pieces per container.  UPC# 0-70934-99645-8,Foreign object found inside retail container.,Product was distributed to 6 retail consignees with several locations nationwide.,Lot# 041-26 BEST BUY 2/20/2027
171,20260506,H-0685-2026,"King Juice Company, Inc.",Ongoing,Class II,Food,"Calypso Tropic Tango Lemonade.  16 FL oz (1PT) (473 ML).  UPC 0 79581-18709 7.  Keep Refrigerated After
Opening.  King Juice Company, Inc., Milwaukee, Wisconsin 53221.",Product contains undeclared Yellow No. 5.,"Nationwide.  Outside the US to Australia, New Zealand, Singapore, and Trinidad and Tobago",All Lot Codes including and prior to 01APR2027
172,20260506,H-0683-2026,Ganesha Enterprises LLC,Ongoing,Class II,Food,"KLG, Kesar Mukhwas, perishable, 24 months, flexible plastic, 200 gm, 818812022208, Ganesha Enterprises LLC,
5200 Sigstrom Drive, Carson City, Nevada 89706 USA.","Undeclared food colorings (Yellow 6, Blue 1, and Yellow 5) and unapproved Acid Red 14.","Product was distributed in the following states: CA, GA,  IL, NY, and TN.","IKS265, 07/2027"
173,20260506,H-0686-2026,HEMU TRADING INC,Ongoing,Class I,Food,"Black label with blue lettering. FOOD Korean Food, ENOKI MUSHROOM, 150g clear plastic package; Product of
Korea, Keep Refrigerated. Distributed by Hemu Trading Inc. UPC: 8801234567893",product tested positive for Listeria Monocytogenes.,"5 direct account consignees located in CA, FL and MD.",Lot code:215
174,20260429,H-0669-2026,Ethnic Foods Inc,Ongoing,Class II,Food,"Bombay Kitchen brand Tikka Sev; Net Wt 9oz (255g); INGREDIENTS: Chickpea Flour, Water, Non-GMO Expeller
Pressed Canola Oil, Spices, Salt, FD&C Tomato Color and Citric Acid; CAUTION: May Contain Traces of Peanuts,
Cashews and/or Tree Nuts; Manufactured by Bombay Kitchen Foods Port Washington, NY 11050","Product(s) contain undeclared colors, FD&C Yellow #6 and FD&C Red #40",NJ,UPC: 808550100085
175,20260429,H-0682-2026,Costco Wholesale Corporation,Ongoing,Class I,Food,"Kirkland Signature Traditional Madeleines 12 Count/net wt. 18oz., Item #2000012, UPC 000020000127. Plastic
clamshell container is packed with 9 pieces of Filled Heart Madeleines.  Distributed by Costco Wholesale Corp.
Seattle, WA.   Label of recalled package is read in part: TRADITIONAL MADELEINES***INGREDIENTS: WHEAT FLOUR
**EGGS, BUTTER (CREAM) ***ALLERGEN INFORMATION: CONTAINS WHEAT, EGG, MILK*** PRODUCED ON EQUIPMENT THAT ALSO
PROCESSES PEANUTS, TREE NUTS AND SESAME***.",Undeclared hazelnut and soy lecithin.,"Distributed in CA, CO, FL, IL, MT, VA, WA, WI, and in Puerto Rico.",Pack Date: 3/30/26 to 4/6/26 Sell By: 04/2/26 to 4/9/26
176,20260429,H-0671-2026,Summit Import Corporation,Terminated,Class II,Food,"Spice Powder, 4 oz, Plastic Bag",Lead level was higher than NYSAGM Standard.,"The recalled product was distributed to the following states: NY, NJ, SC, ME, FL, PA, MA, VA",06204
177,20260429,H-0670-2026,Ethnic Foods Inc,Ongoing,Class II,Food,"Bombay Kitchen brand Punjabi Mix; Net Wt 9oz (255g); INGREDIENTS: Chickpea Flour, Water, Non-GMO Expeller
Pressed Canola Oil, Chana Dal (Split Bengal Gram), Brown Lentils (Masoor), Chickpeas, Rice Flakes, Puffed
Rice, Spices, Sugar, Peanuts, Raisins, Yogurt (pasteurized Grade A Milk and Cultures), Green Chilli, Salt,
FD&C tomato Color and Citric Acid; CONTAINS: Peanuts, Milk; CAUTION: May Contain Traces of Peanuts, Cashews
and/or Tree Nuts; Manufactured by Bombay Kitchen Foods Port Washington, NY 11050","Product(s) contain undeclared colors, FD&C Yellow #6 and FD&C Red #40",NJ,UPC: 808550100016
178,20260429,H-0672-2026,"Marquez Brothers International, Inc.",Ongoing,Class II,Food,Bulk Horchata Powder  3951 (100547) 1/25 HORCHATA  UPC: 042743-19015-0 Item: 100547,Undeclared milk.,"Domestic distribution: AK, AL, AR, AZ, CA, CO, FL, IA, ID, IL, IN, KS, LA, MI, MN, MO, MT, NE, NM, NV, OH, OK, OR, TN, TX, UT, VA, WA, WI. Foreign distribution: Canada, Japan.","Lot, Expiration: HR02224, 01/23/26; HR06124, 03/05/26; HR16524, 06/14/26; HR23624, 08/27/26; HR34124, 12/11/26; HR07125, 03/13/27; HR09025, 04/03/27; HR23425, 08/27/27; HR34425, 12/15/27; HR01926, 01/28/28."
179,20260429,H-0666-2026,Unistel Industries Inc.,Ongoing,Class I,Food,"SALUTE SEASONINGS; Ground All Spice; Net Wt 16oz; Unistel Industries 650 Blossom Road Rochester, NY 14610; UPC: 7 69203 01617 0",Product may be contaminated with Salmonella.,"CA, HI, WA","Lot: A6040, A6054, A6068"
180,20260429,H-0674-2026,"Marquez Brothers International, Inc.",Ongoing,Class II,Food,"EL MEXICANO agua fresca de horchata Instant Horchata Drink NET WT 12oz (340g) INGREDIENTS: *** MILK SUBSTITUTE
(WHEY *** LACTOSE ***  DISTRIBUTED BY MARQUEZ BROTHERS INTERNATIONAL, INC. San Jose CA 95138  UPC:
042743190204 Item: 102279",Undeclared milk.,"Domestic distribution: AK, AL, AR, AZ, CA, CO, FL, IA, ID, IL, IN, KS, LA, MI, MN, MO, MT, NE, NM, NV, OH, OK, OR, TN, TX, UT, VA, WA, WI. Foreign distribution: Canada, Japan.","Lot, Expiration: HR02324, 01/26/26; HR02324, 01/29/26; HR06424, 03/07/26; HR09924, 04/09/26; HR10024, 04/10/26; HR12924, 05/09/26; HR13024, 05/13/26; HR13024, 05/14/26; HR16424, 06/13/26; HR17824, 06/27/26; HR17824, 06/28/26; HR21124, 07/30/26; HR21224, 07/31/26; HR23524, 08/26/26; HR23624, 08/27/26; HR26724, 09/25/26; HR29724, 10/24/26; HR29824, 10/25/26; HR29924, 11/19/26; HR32424, 11/20/26; HR02225, 01/23/27; HR02225, 01/24/27; HR05825, 03/05/27; HR05925, 03/06/27; HR08625, 03/28/27; HR08625, 03/31/27; HR08725, 04/01/27; HR15725, 06/09/27; HR16025, 06/10/27; HR16225, 06/12/27; HR16325, 06/13/27; HR19125, 07/11/27; HR19225, 07/15/27; HR23325, 08/22/27; HR23225, 08/21/27; HR27925, 10/08/27; HR28225, 10/13/27; HR34425, 12/15/27; HR34525, 12/16/27."
181,20260429,H-0673-2026,"Marquez Brothers International, Inc.",Ongoing,Class II,Food,"EL MEXICANO horchata casera Instant Horchata Drink NET WT 14oz (396g) INGREDIENTS: *** MILK SUBSTITUTE (WHEY
*** LACTOSE ***  DISTRIBUTED BY MARQUEZ BROTHERS INTERNATIONAL, INC. San Jose CA 95138  UPC: 042743190266
Item: 102284",Undeclared milk.,"Domestic distribution: AK, AL, AR, AZ, CA, CO, FL, IA, ID, IL, IN, KS, LA, MI, MN, MO, MT, NE, NM, NV, OH, OK, OR, TN, TX, UT, VA, WA, WI. Foreign distribution: Canada, Japan.","Lot, Expiration: HC10124,  04/11/26; HC16524, 06/14/26; HC21324, 08/01/26; HC29924, 10/28/26; HC06625, 03/06/27; HC06625, 03/07/27; HC16325, 06/13/27; HC19525, 07/15/27; HC28325, 10/13/27; HC28325, 10/14/27."
182,20260429,H-0667-2026,Mondelez Global Llc,Ongoing,Class II,Food,CHIPS AHOY! Baked Bites Brookie .22.4 oz Carton ( 2.8 oz pouch )  and 7.7 oz Carton ( 1.4 oz pouch),Hard corn starch lumps were found in the product,"The product was distributed to the following States : MN, PA, OH,IL, IN,TN,KY,FL,NC,TN,WI, VA",Case/UPC 1 00 44000 08667 8  Best When Used By Dates 09MAY2026 10MAY2026 11MAY2026 12MAY2026  Case/UPC 1 00 44000 08565 7  Best When Used By Dates  12MAY2026 18MAY2026
183,20260422,H-0665-2026,Booey's Gourmet LLC,Completed,Class II,Food,"Booey's Dragon's Breath sauce, 15.2oz ringneck glass bottle. UPC on bottle: 7 01936 29222 3.  There are 12
bottles per case. Manufactured Exclusively for  BOOEYS GOURMET 3924 N. Cannon St. Spokane, WA 99205.  Label
declares: INGREDIENTS: Contains Soy and Wheat. *** Soy Sauce (Water, Soybeans, Wheat, Salt ***Squid Sauce
(Anchovy Extract) ***Sesame Oil***.","Ingredients statement declares Anchovy and Sasame, but Contains statement does not declare Fish
(Anchovy) and Sesame.",Distributed in WA.,None
184,20260422,H-0664-2026,Bee Well Honey Farm & Supply Inc.,Terminated,Class III,Food,"Raw & Unfiltered Bee Well Wildflower Honey NET wT. 12 OZ (340g) UPC 8 32587 00003 2, NET WT. 22 OZ (624g) UPC
8 32587 00002 5 & NET WT. 44 OZ (1.25g) UPC 8 32587 00001 8 100% Pure Honey Bee Well Honey 909 W. Main Street
Pickens, SC 29671","High sugar content. The firm was notified by the FDA that sample results were positive for a
high C4 sugar content.",Product was shipped to retailers in South Carolina.,7/24/29
185,20260422,H-0681-2026,PURE PALM C/O DVD,Ongoing,Class II,Food,"Label is predominantly green with white lettering in a clear plastic clamshell container.  Pure Palm dates-
Medjool Dates Net Wt. 16OZ  UPC: 852160007005","mislabeled Coconut Date Bites. (product is coconut covered, label is for regular date bites)","Product was distributed to a single Direct Account with multiple locations across several East Coast states including (Delaware, Pennsylvania, New Jersey, Maryland, New York)",LOT CODE PP0576D1 BEST BY:02/26/2027
186,20260415,H-0656-2026,Connecticut Crab Company LLC,Terminated,Class II,Food,Crab Cakes various sizes sold to food service,"May be temperature abused, which may result in growth of Clostridium botulinum",NY and NJ,"Production on March 9, 11, 13, 16 & 18 in 2026 Unit Size: Our crabcakes are custom made and go from .5oz up to 5oz per cake 1.5 - Container Description: They are shipped in shrimp boxes that generally weigh between 4-5lbs 1.6 - Total Package Size: They contain from 20 up to 135 crabcakes per box depending on the cake size"
187,20260415,H-0652-2026,Zarlengo Italian Ice,Ongoing,Class II,Food,"Zarlengo's Double Dark Chocolate Gelato packaged in 1 Gallon bucket/pail - white round food and freezer grade
High-Density Polyethylene bucket/pail with tamper resistant lid.","Soy Lecithin listed in ingredients statement, but Soy is not mentioned in the contains statement.","IL, IN and TX","Lot Codes:  6 fl oz cups--- 00226, 03026, 05426, 33825   16 fl oz (or pint) -- 33825   1 gallon--05726"
188,20260415,H-0650-2026,Zarlengo Italian Ice,Ongoing,Class II,Food,"Zarlengo's Chocolate Chocolate Chip Gelato packaged in multiple sizes (6 fl oz cups, 16 fl oz cups, 32 fl oz
cups, 1-gallon bucket/pail and 2-gallon bucket/pail) , Net Wt. 6 fl oz cups - clear freezer grade and round
Polyethylene terephthalate cup with peelable paper lid, laminated with heat-sealable plastic, 16 fl oz cups
and 32 fl oz cups translucent freezer grade and round High-Density Polyethylene container with lid and
1-Gallon and 2-Gallon bucket/pail - white round food and freezer grade High-Density Polyethylene bucket/pail
with tamper resistant lid.","Soy Lecithin listed in ingredients statement, but Soy is not mentioned in the contains statement.","IL, IN and TX","Lot Codes:  6 fl oz cups--- 03026, 00226, 05426, 05726   16 fl oz (or pint) -- 33825  32 fl oz-- 33825  1 gallon-- 03026"
189,20260415,H-0662-2026,Riverence Provisions LLC,Ongoing,Class II,Food,"Riverence Smoked Trout Dip, net wt. 7oz. Product is perishable, refrigerated, packaged in plastic tub. Product
is shipped to consignee frozen by the case (12/7oz. units per case).   Retail container UPC 7 07651 30561 3.
Case item UPC #007076513057   Label declares Ingredients: Smoked Trout, Whipped Cream Cheese, Sour Cream,
Horseradish, Lemon Juice, Dill, Black Pepper. Contains: Fish (Rainbow Trout).",Label declares cream cheese but does not declare milk,"Distributed in CA, MA, NJ, NY, OR, TX, UT, VT.","Lot #25339, 26037, and 26057.   Best By Dates: 12/5/2026, 8/6/2027, and 8/27/2027 is marked on the side of the case. However, these best before dates are for the cases while the product is frozen.   Once an individual unit is moved out of the case and into refrigeration the shelf life is 45-days. Therefore, the consumer of an individual unit will not see the best before dates associated with a case of frozen product.   Direct consignees were instructed to add a best before date to an individual unit based on the date moved from a freezer to a refrigerator."
190,20260415,H-0654-2026,"Pure Vitamins and Natural Supplements, LLC",Ongoing,Class I,Food,"Blue Bull Extreme Male Enhancement Supplement, total of 15 pouches per box, Net Wt 15 G each pouch. Dosage:
Consume Entire Pouch 30 Minutes before Intercourse. Produced by Blue Bull Corporation Made In USA. UPC Code
707443349917",FDA analysis revealed the presence of undeclared sildenafil,New Jersey,EXP Date 02/2029
191,20260415,H-0657-2026,MEI YU CHENG DA TRADING INC,Terminated,Class III,Food,"DADI NONGFU DRIED SALT CHILLI VEGETABLE(S); Ingredients: Radish, chili, roasted sesame, prickly ash, edible
salt, soybean oil, edible vinegar, white granulated sugar, spices, food additives (sodium glutamate, citric
acid, sodium benzoate, potassium sorbate, sodium saccharin, acesulfame, sucralose, disodium EDTA, turmeric).;
Allergen: This product contains sesame and soy products; Net Wt. 14.1 oz(400g)",Products contain banned sweetener: cyclamates.,"NY, PA, FL",All Codes
192,20260415,H-0655-2026,"Pure Vitamins and Natural Supplements, LLC",Ongoing,Class I,Food,"Red Bull Extreme Male Enhancement Supplement, total of 15 pouches per box, Net Wt 15 G each pouch. Dosage:
Consume Entire Pouch 30 Minutes before Intercourse. Produced by Red Bull Corporation. Turkey
www.redbullhoney.com UPC Code 9554100205595",FDA analysis revealed the presence of undeclared sildenafil,New Jersey,B/N ORB524  MFG Date: MAY 2024  EXP DATE: MAY 2029
193,20260415,H-0658-2026,MEI YU CHENG DA TRADING INC,Terminated,Class III,Food,"Olive Skewers individually wrapped and packaged in clear plastic bag; 500g; INGREDIENTS: Olive, edible salt,
white sugar, monosodium glutamate, licorice, cloves, food additives (citric acid, DL malic acid, saccharin,
sodium saccharin, steviol glycosides, aspartame, vanillin, ethyl malt powder, lemon yellow, carmine, sodium
benzoate, potassium sorbate, sodium metabisulfite); MANUFACTURER: Fuzhou Hangzhengiou food Co. Ltd; UPC: 6
922279 985205",Products contain banned sweetener: cyclamates.,"NY, PA, FL",2025-02-20
194,20260415,H-0668-2026,AYCO FARMS INC,Terminated,Class I,Food,"Fresh Cantaloupe (Whole, Fresh), brand name Ayco, wrapped in food safe plastic bags packed in corrugated
cardboard cartons; 6-12 melons per box; individual carton count per label. Keep refrigerated; store between 36
40¿F.",Potential Salmonella Contamination,"Distributed to PA, FL, CA, NY. No foreign distribution and none to government agencies.","Lot Numbers: GC26257, GC26270, GC26288, GC26289, GC26290, GC26294, GC26299, GC26301, GC26307, GC26308, GC26311, GC26312, GC26313, GC26318, GC26325, GC26326, GC26328, SCX2601, SCX2606, SCX2611, SCX2614, SCX2622, SCX2625, SCX2629, SCX2633, SGC2601, SGC2602, SGC2607"
195,20260415,H-0651-2026,Zarlengo Italian Ice,Ongoing,Class II,Food,"Zarlengo's Chocolate Gelato packaged in multiple sizes (6 fl oz cups, 16 fl oz cups, 32 fl oz cups and
1-gallon bucket/pail) , Net Wt. 6 fl oz cups - clear freezer grade and round Polyethylene terephthalate cup
with peelable paper lid, laminated with heat-sealable plastic, 16 fl oz cups and 32 fl oz cups translucent
freezer grade and round High-Density Polyethylene container with lid and 1 Gallon bucket/pail - white round
food and freezer grade High-Density Polyethylene bucket/pail with tamper resistant lid.","Soy Lecithin listed in ingredients statement, but Soy is not mentioned in the contains statement.","IL, IN and TX","Lot Codes:  6 fl oz cups--- 00226, 03026, 05426, 33825   16 fl oz (or pint) -- 33825   1 gallon--05726"
